zone_name,cycle_number,start_datetime,end_datetime,start_frame,end_frame,elapsed_seconds,adjusted_time_seconds,is_outlier,created_at
A_Assemble,445,"2025-10-13 09:44:24.000","2025-10-13 09:44:28.633",44400,44539,4.634,4.634,0,"2025-10-13 09:44:24"
A_Assemble,446,"2025-10-13 09:44:30.000","2025-10-13 09:44:34.642",44500,44639,4.642,4.642,0,"2025-10-13 09:44:30"
A_Assemble,447,"2025-10-13 09:44:36.000","2025-10-13 09:44:40.601",44600,44738,4.602,4.602,0,"2025-10-13 09:44:36"
A_Assemble,448,"2025-10-13 09:44:42.000","2025-10-13 09:44:46.727",44700,44842,4.728,4.728,0,"2025-10-13 09:44:42"
A_Assemble,449,"2025-10-13 09:44:48.000","2025-10-13 09:44:52.668",44800,44940,4.668,4.668,0,"2025-10-13 09:44:48"
A_Assemble,450,"2025-10-13 09:44:54.000","2025-10-13 09:44:58.773",44900,45043,4.774,4.774,0,"2025-10-13 09:44:54"
A_Assemble,451,"2025-10-13 09:45:00.000","2025-10-13 09:45:04.567",45000,45137,4.567,4.567,0,"2025-10-13 09:45:00"
A_Assemble,452,"2025-10-13 09:45:06.000","2025-10-13 09:45:10.711",45100,45241,4.712,4.712,0,"2025-10-13 09:45:06"
A_Assemble,453,"2025-10-13 09:45:12.000","2025-10-13 09:45:16.868",45200,45346,4.869,4.869,0,"2025-10-13 09:45:12"
A_Assemble,454,"2025-10-13 09:45:18.000","2025-10-13 09:45:22.590",45300,45438,4.59,4.59,0,"2025-10-13 09:45:18"
A_Assemble,455,"2025-10-13 09:45:24.000","2025-10-13 09:45:28.635",45400,45539,4.635,4.635,0,"2025-10-13 09:45:24"
A_Assemble,456,"2025-10-13 09:45:30.000","2025-10-13 09:45:34.731",45500,45642,4.732,4.732,0,"2025-10-13 09:45:30"
A_Assemble,457,"2025-10-13 09:45:36.000","2025-10-13 09:45:40.615",45600,45738,4.615,4.615,0,"2025-10-13 09:45:36"
A_Assemble,458,"2025-10-13 09:45:42.000","2025-10-13 09:45:46.618",45700,45839,4.619,4.619,0,"2025-10-13 09:45:42"
A_Assemble,459,"2025-10-13 09:45:48.000","2025-10-13 09:45:52.631",45800,45939,4.632,4.632,0,"2025-10-13 09:45:48"
A_Assemble,460,"2025-10-13 09:45:54.000","2025-10-13 09:45:58.665",45900,46040,4.666,4.666,0,"2025-10-13 09:45:54"
A_Assemble,461,"2025-10-13 09:46:00.000","2025-10-13 09:46:04.599",46000,46138,4.599,4.599,0,"2025-10-13 09:46:00"
A_Assemble,462,"2025-10-13 09:46:06.000","2025-10-13 09:46:11.000",46100,46250,5.0,5.0,0,"2025-10-13 09:46:06"
A_Assemble,463,"2025-10-13 09:46:12.000","2025-10-13 09:46:16.580",46200,46337,4.581,4.581,0,"2025-10-13 09:46:12"
A_Assemble,464,"2025-10-13 09:46:18.000","2025-10-13 09:46:22.668",46300,46440,4.668,4.668,0,"2025-10-13 09:46:18"
A_Assemble,465,"2025-10-13 09:46:24.000","2025-10-13 09:46:28.913",46400,46547,4.914,4.914,0,"2025-10-13 09:46:24"
A_Assemble,466,"2025-10-13 09:46:30.000","2025-10-13 09:46:34.704",46500,46641,4.704,4.704,0,"2025-10-13 09:46:30"
A_Assemble,467,"2025-10-13 09:46:36.000","2025-10-13 09:46:40.709",46600,46741,4.709,4.709,0,"2025-10-13 09:46:36"
A_Assemble,468,"2025-10-13 09:46:42.000","2025-10-13 09:46:46.464",46700,46834,4.464,4.464,0,"2025-10-13 09:46:42"
A_Assemble,469,"2025-10-13 09:46:48.000","2025-10-13 09:46:52.791",46800,46944,4.792,4.792,0,"2025-10-13 09:46:48"
A_Assemble,470,"2025-10-13 09:46:54.000","2025-10-13 09:46:58.757",46900,47043,4.757,4.757,0,"2025-10-13 09:46:54"
A_Assemble,471,"2025-10-13 09:47:00.000","2025-10-13 09:47:04.697",47000,47141,4.697,4.697,0,"2025-10-13 09:47:00"
A_Assemble,472,"2025-10-13 09:47:06.000","2025-10-13 09:47:10.580",47100,47237,4.58,4.58,0,"2025-10-13 09:47:06"
A_Assemble,473,"2025-10-13 09:47:12.000","2025-10-13 09:47:16.635",47200,47339,4.636,4.636,0,"2025-10-13 09:47:12"
A_Assemble,474,"2025-10-13 09:47:18.000","2025-10-13 09:47:22.688",47300,47441,4.689,4.689,0,"2025-10-13 09:47:18"
A_Assemble,475,"2025-10-13 09:47:24.000","2025-10-13 09:47:28.817",47400,47545,4.818,4.818,0,"2025-10-13 09:47:24"
A_Assemble,476,"2025-10-13 09:47:30.000","2025-10-13 09:47:34.732",47500,47642,4.732,4.732,0,"2025-10-13 09:47:30"
A_Assemble,477,"2025-10-13 09:47:36.000","2025-10-13 09:47:40.438",47600,47733,4.439,4.439,0,"2025-10-13 09:47:36"
A_Assemble,478,"2025-10-13 09:47:42.000","2025-10-13 09:47:46.506",47700,47835,4.507,4.507,0,"2025-10-13 09:47:42"
A_Assemble,479,"2025-10-13 09:47:48.000","2025-10-13 09:47:52.628",47800,47939,4.629,4.629,0,"2025-10-13 09:47:48"
A_Assemble,480,"2025-10-13 09:47:54.000","2025-10-13 09:47:58.824",47900,48045,4.825,4.825,0,"2025-10-13 09:47:54"
A_Assemble,481,"2025-10-13 09:48:00.000","2025-10-13 09:48:04.494",48000,48135,4.494,4.494,0,"2025-10-13 09:48:00"
A_Assemble,482,"2025-10-13 09:48:06.000","2025-10-13 09:48:10.688",48100,48241,4.688,4.688,0,"2025-10-13 09:48:06"
A_Assemble,483,"2025-10-13 09:48:12.000","2025-10-13 09:48:16.651",48200,48340,4.651,4.651,0,"2025-10-13 09:48:12"
A_Assemble,484,"2025-10-13 09:48:18.000","2025-10-13 09:48:22.665",48300,48440,4.666,4.666,0,"2025-10-13 09:48:18"
A_Assemble,485,"2025-10-13 09:48:24.000","2025-10-13 09:48:28.812",48400,48544,4.812,4.812,0,"2025-10-13 09:48:24"
A_Assemble,486,"2025-10-13 09:48:30.000","2025-10-13 09:48:34.831",48500,48645,4.832,4.832,0,"2025-10-13 09:48:30"
A_Assemble,487,"2025-10-13 09:48:36.000","2025-10-13 09:48:40.713",48600,48741,4.713,4.713,0,"2025-10-13 09:48:36"
A_Assemble,488,"2025-10-13 09:48:42.000","2025-10-13 09:48:46.482",48700,48834,4.483,4.483,0,"2025-10-13 09:48:42"
A_Assemble,489,"2025-10-13 09:48:48.000","2025-10-13 09:48:52.811",48800,48944,4.811,4.811,0,"2025-10-13 09:48:48"
A_Assemble,490,"2025-10-13 09:48:54.000","2025-10-13 09:48:58.836",48900,49045,4.837,4.837,0,"2025-10-13 09:48:54"
A_Assemble,491,"2025-10-13 09:49:00.000","2025-10-13 09:49:04.595",49000,49138,4.595,4.595,0,"2025-10-13 09:49:00"
A_Assemble,492,"2025-10-13 09:49:06.000","2025-10-13 09:49:10.592",49100,49238,4.593,4.593,0,"2025-10-13 09:49:06"
A_Assemble,493,"2025-10-13 09:49:12.000","2025-10-13 09:49:16.869",49200,49346,4.87,4.87,0,"2025-10-13 09:49:12"
A_Assemble,494,"2025-10-13 09:49:18.000","2025-10-13 09:49:22.592",49300,49438,4.592,4.592,0,"2025-10-13 09:49:18"
A_Assemble,495,"2025-10-13 09:49:24.000","2025-10-13 09:49:28.822",49400,49545,4.822,4.822,0,"2025-10-13 09:49:24"
A_Assemble,496,"2025-10-13 09:49:30.000","2025-10-13 09:49:34.743",49500,49642,4.743,4.743,0,"2025-10-13 09:49:30"
A_Assemble,497,"2025-10-13 09:49:36.000","2025-10-13 09:49:40.793",49600,49744,4.793,4.793,0,"2025-10-13 09:49:36"
A_Assemble,498,"2025-10-13 09:49:42.000","2025-10-13 09:49:46.705",49700,49841,4.705,4.705,0,"2025-10-13 09:49:42"
A_Assemble,499,"2025-10-13 09:49:48.000","2025-10-13 09:49:52.787",49800,49944,4.788,4.788,0,"2025-10-13 09:49:48"
A_Assemble,500,"2025-10-13 09:49:54.000","2025-10-13 09:49:58.488",49900,50035,4.489,4.489,0,"2025-10-13 09:49:54"
A2_Assemble,1,"2025-10-13 09:00:02.000","2025-10-13 09:00:07.384",0,162,5.385,5.385,0,"2025-10-13 09:00:02"
A2_Assemble,2,"2025-10-13 09:00:08.000","2025-10-13 09:00:13.389",100,262,5.39,5.39,0,"2025-10-13 09:00:08"
A2_Assemble,3,"2025-10-13 09:00:14.000","2025-10-13 09:00:19.422",200,363,5.422,5.422,0,"2025-10-13 09:00:14"
A2_Assemble,4,"2025-10-13 09:00:20.000","2025-10-13 09:00:25.489",300,465,5.489,5.489,0,"2025-10-13 09:00:20"
A2_Assemble,5,"2025-10-13 09:00:26.000","2025-10-13 09:00:31.553",400,567,5.554,5.554,0,"2025-10-13 09:00:26"
A2_Assemble,6,"2025-10-13 09:00:32.000","2025-10-13 09:00:37.573",500,667,5.574,5.574,0,"2025-10-13 09:00:32"
A2_Assemble,7,"2025-10-13 09:00:38.000","2025-10-13 09:00:43.321",600,760,5.321,5.321,0,"2025-10-13 09:00:38"
A2_Assemble,8,"2025-10-13 09:00:44.000","2025-10-13 09:00:49.514",700,865,5.514,5.514,0,"2025-10-13 09:00:44"
A2_Assemble,9,"2025-10-13 09:00:50.000","2025-10-13 09:00:55.427",800,963,5.427,5.427,0,"2025-10-13 09:00:50"
A2_Assemble,10,"2025-10-13 09:00:56.000","2025-10-13 09:01:01.385",900,1062,5.385,5.385,0,"2025-10-13 09:00:56"
A2_Assemble,11,"2025-10-13 09:01:02.000","2025-10-13 09:01:07.664",1000,1170,5.664,5.664,0,"2025-10-13 09:01:02"
A2_Assemble,12,"2025-10-13 09:01:08.000","2025-10-13 09:01:13.457",1100,1264,5.458,5.458,0,"2025-10-13 09:01:08"
A2_Assemble,13,"2025-10-13 09:01:14.000","2025-10-13 09:01:19.515",1200,1365,5.515,5.515,0,"2025-10-13 09:01:14"
A2_Assemble,14,"2025-10-13 09:01:20.000","2025-10-13 09:01:25.396",1300,1462,5.397,5.397,0,"2025-10-13 09:01:20"
A2_Assemble,15,"2025-10-13 09:01:26.000","2025-10-13 09:01:31.567",1400,1567,5.568,5.568,0,"2025-10-13 09:01:26"
A2_Assemble,16,"2025-10-13 09:01:32.000","2025-10-13 09:01:37.436",1500,1663,5.436,5.436,0,"2025-10-13 09:01:32"
A2_Assemble,17,"2025-10-13 09:01:38.000","2025-10-13 09:01:43.411",1600,1762,5.412,5.412,0,"2025-10-13 09:01:38"
A2_Assemble,18,"2025-10-13 09:01:44.000","2025-10-13 09:01:49.412",1700,1862,5.413,5.413,0,"2025-10-13 09:01:44"
A2_Assemble,19,"2025-10-13 09:01:50.000","2025-10-13 09:01:55.592",1800,1968,5.593,5.593,0,"2025-10-13 09:01:50"
A2_Assemble,20,"2025-10-13 09:01:56.000","2025-10-13 09:02:01.687",1900,2071,5.687,5.687,0,"2025-10-13 09:01:56"
A2_Assemble,21,"2025-10-13 09:02:02.000","2025-10-13 09:02:07.576",2000,2167,5.576,5.576,0,"2025-10-13 09:02:02"
A2_Assemble,22,"2025-10-13 09:02:08.000","2025-10-13 09:02:13.295",2100,2259,5.296,5.296,0,"2025-10-13 09:02:08"
A2_Assemble,23,"2025-10-13 09:02:14.000","2025-10-13 09:02:19.455",2200,2364,5.455,5.455,0,"2025-10-13 09:02:14"
A2_Assemble,24,"2025-10-13 09:02:20.000","2025-10-13 09:02:25.792",2300,2474,5.793,5.793,0,"2025-10-13 09:02:20"
A2_Assemble,25,"2025-10-13 09:02:26.000","2025-10-13 09:02:31.543",2400,2566,5.544,5.544,0,"2025-10-13 09:02:26"
A2_Assemble,26,"2025-10-13 09:02:32.000","2025-10-13 09:02:37.455",2500,2664,5.456,5.456,0,"2025-10-13 09:02:32"
A2_Assemble,27,"2025-10-13 09:02:38.000","2025-10-13 09:02:43.521",2600,2766,5.521,5.521,0,"2025-10-13 09:02:38"
A2_Assemble,28,"2025-10-13 09:02:44.000","2025-10-13 09:02:49.353",2700,2861,5.354,5.354,0,"2025-10-13 09:02:44"
A2_Assemble,29,"2025-10-13 09:02:50.000","2025-10-13 09:02:55.474",2800,2964,5.475,5.475,0,"2025-10-13 09:02:50"
A2_Assemble,30,"2025-10-13 09:02:56.000","2025-10-13 09:03:01.414",2900,3062,5.414,5.414,0,"2025-10-13 09:02:56"
A2_Assemble,31,"2025-10-13 09:03:02.000","2025-10-13 09:03:07.459",3000,3164,5.459,5.459,0,"2025-10-13 09:03:02"
A2_Assemble,32,"2025-10-13 09:03:08.000","2025-10-13 09:03:13.565",3100,3267,5.565,5.565,0,"2025-10-13 09:03:08"
A2_Assemble,33,"2025-10-13 09:03:14.000","2025-10-13 09:03:19.621",3200,3369,5.621,5.621,0,"2025-10-13 09:03:14"
A2_Assemble,34,"2025-10-13 09:03:20.000","2025-10-13 09:03:25.382",3300,3461,5.382,5.382,0,"2025-10-13 09:03:20"
A2_Assemble,35,"2025-10-13 09:03:26.000","2025-10-13 09:03:31.332",3400,3560,5.332,5.332,0,"2025-10-13 09:03:26"
A2_Assemble,36,"2025-10-13 09:03:32.000","2025-10-13 09:03:37.546",3500,3666,5.547,5.547,0,"2025-10-13 09:03:32"
A2_Assemble,37,"2025-10-13 09:03:38.000","2025-10-13 09:03:43.534",3600,3766,5.534,5.534,0,"2025-10-13 09:03:38"
A2_Assemble,38,"2025-10-13 09:03:44.000","2025-10-13 09:03:49.565",3700,3867,5.565,5.565,0,"2025-10-13 09:03:44"
A2_Assemble,39,"2025-10-13 09:03:50.000","2025-10-13 09:03:55.368",3800,3961,5.368,5.368,0,"2025-10-13 09:03:50"
A2_Assemble,40,"2025-10-13 09:03:56.000","2025-10-13 09:04:01.587",3900,4068,5.588,5.588,0,"2025-10-13 09:03:56"
A2_Assemble,41,"2025-10-13 09:04:02.000","2025-10-13 09:04:07.427",4000,4163,5.428,5.428,0,"2025-10-13 09:04:02"
A2_Assemble,42,"2025-10-13 09:04:08.000","2025-10-13 09:04:13.603",4100,4268,5.604,5.604,0,"2025-10-13 09:04:08"
A2_Assemble,43,"2025-10-13 09:04:14.000","2025-10-13 09:04:23.559",4200,4487,9.559,9.559,1,"2025-10-13 09:04:14"
A2_Assemble,44,"2025-10-13 09:04:20.000","2025-10-13 09:04:25.508",4300,4465,5.508,5.508,0,"2025-10-13 09:04:20"
A2_Assemble,45,"2025-10-13 09:04:26.000","2025-10-13 09:04:31.397",4400,4562,5.398,5.398,0,"2025-10-13 09:04:26"
A2_Assemble,46,"2025-10-13 09:04:32.000","2025-10-13 09:04:37.365",4500,4661,5.366,5.366,0,"2025-10-13 09:04:32"
A2_Assemble,47,"2025-10-13 09:04:38.000","2025-10-13 09:04:43.416",4600,4762,5.416,5.416,0,"2025-10-13 09:04:38"
A2_Assemble,48,"2025-10-13 09:04:44.000","2025-10-13 09:04:49.380",4700,4861,5.38,5.38,0,"2025-10-13 09:04:44"
A2_Assemble,49,"2025-10-13 09:04:50.000","2025-10-13 09:04:55.527",4800,4966,5.527,5.527,0,"2025-10-13 09:04:50"
A2_Assemble,50,"2025-10-13 09:04:56.000","2025-10-13 09:05:01.469",4900,5064,5.47,5.47,0,"2025-10-13 09:04:56"
A2_Assemble,51,"2025-10-13 09:05:02.000","2025-10-13 09:05:07.519",5000,5166,5.52,5.52,0,"2025-10-13 09:05:02"
A2_Assemble,52,"2025-10-13 09:05:08.000","2025-10-13 09:05:13.480",5100,5264,5.48,5.48,0,"2025-10-13 09:05:08"
A2_Assemble,53,"2025-10-13 09:05:14.000","2025-10-13 09:05:19.508",5200,5365,5.509,5.509,0,"2025-10-13 09:05:14"
A2_Assemble,54,"2025-10-13 09:05:20.000","2025-10-13 09:05:25.500",5300,5465,5.5,5.5,0,"2025-10-13 09:05:20"
A2_Assemble,55,"2025-10-13 09:05:26.000","2025-10-13 09:05:31.490",5400,5565,5.491,5.491,0,"2025-10-13 09:05:26"
A2_Assemble,56,"2025-10-13 09:05:32.000","2025-10-13 09:05:37.529",5500,5666,5.529,5.529,0,"2025-10-13 09:05:32"
A2_Assemble,57,"2025-10-13 09:05:38.000","2025-10-13 09:05:43.348",5600,5760,5.348,5.348,0,"2025-10-13 09:05:38"
A2_Assemble,58,"2025-10-13 09:05:44.000","2025-10-13 09:05:49.392",5700,5862,5.393,5.393,0,"2025-10-13 09:05:44"
A2_Assemble,59,"2025-10-13 09:05:50.000","2025-10-13 09:05:55.419",5800,5963,5.42,5.42,0,"2025-10-13 09:05:50"
A2_Assemble,60,"2025-10-13 09:05:56.000","2025-10-13 09:06:01.197",5900,6056,5.197,5.197,0,"2025-10-13 09:05:56"
A2_Assemble,61,"2025-10-13 09:06:02.000","2025-10-13 09:06:07.684",6000,6171,5.685,5.685,0,"2025-10-13 09:06:02"
A2_Assemble,62,"2025-10-13 09:06:08.000","2025-10-13 09:06:13.411",6100,6262,5.412,5.412,0,"2025-10-13 09:06:08"
A2_Assemble,63,"2025-10-13 09:06:14.000","2025-10-13 09:06:19.508",6200,6365,5.508,5.508,0,"2025-10-13 09:06:14"
A2_Assemble,64,"2025-10-13 09:06:20.000","2025-10-13 09:06:25.444",6300,6463,5.444,5.444,0,"2025-10-13 09:06:20"
A2_Assemble,65,"2025-10-13 09:06:26.000","2025-10-13 09:06:31.407",6400,6562,5.407,5.407,0,"2025-10-13 09:06:26"
A2_Assemble,66,"2025-10-13 09:06:32.000","2025-10-13 09:06:37.373",6500,6661,5.374,5.374,0,"2025-10-13 09:06:32"
A2_Assemble,67,"2025-10-13 09:06:38.000","2025-10-13 09:06:43.554",6600,6767,5.555,5.555,0,"2025-10-13 09:06:38"
A2_Assemble,68,"2025-10-13 09:06:44.000","2025-10-13 09:06:49.548",6700,6866,5.548,5.548,0,"2025-10-13 09:06:44"
A2_Assemble,69,"2025-10-13 09:06:50.000","2025-10-13 09:06:55.510",6800,6965,5.51,5.51,0,"2025-10-13 09:06:50"
A2_Assemble,70,"2025-10-13 09:06:56.000","2025-10-13 09:07:01.628",6900,7069,5.628,5.628,0,"2025-10-13 09:06:56"
A2_Assemble,71,"2025-10-13 09:07:02.000","2025-10-13 09:07:07.568",7000,7167,5.569,5.569,0,"2025-10-13 09:07:02"
A2_Assemble,72,"2025-10-13 09:07:08.000","2025-10-13 09:07:13.445",7100,7263,5.445,5.445,0,"2025-10-13 09:07:08"
A2_Assemble,73,"2025-10-13 09:07:14.000","2025-10-13 09:07:19.506",7200,7365,5.506,5.506,0,"2025-10-13 09:07:14"
A2_Assemble,74,"2025-10-13 09:07:20.000","2025-10-13 09:07:25.460",7300,7464,5.461,5.461,0,"2025-10-13 09:07:20"
A2_Assemble,75,"2025-10-13 09:07:26.000","2025-10-13 09:07:31.719",7400,7572,5.72,5.72,0,"2025-10-13 09:07:26"
A2_Assemble,76,"2025-10-13 09:07:32.000","2025-10-13 09:07:37.518",7500,7666,5.518,5.518,0,"2025-10-13 09:07:32"
A2_Assemble,77,"2025-10-13 09:07:38.000","2025-10-13 09:07:43.250",7600,7758,5.251,5.251,0,"2025-10-13 09:07:38"
A2_Assemble,78,"2025-10-13 09:07:44.000","2025-10-13 09:07:49.745",7700,7872,5.746,5.746,0,"2025-10-13 09:07:44"
A2_Assemble,79,"2025-10-13 09:07:50.000","2025-10-13 09:07:55.335",7800,7960,5.335,5.335,0,"2025-10-13 09:07:50"
A2_Assemble,80,"2025-10-13 09:07:56.000","2025-10-13 09:08:01.734",7900,8072,5.734,5.734,0,"2025-10-13 09:07:56"
A2_Assemble,81,"2025-10-13 09:08:02.000","2025-10-13 09:08:07.504",8000,8165,5.504,5.504,0,"2025-10-13 09:08:02"
A2_Assemble,82,"2025-10-13 09:08:08.000","2025-10-13 09:08:13.509",8100,8265,5.51,5.51,0,"2025-10-13 09:08:08"
A2_Assemble,83,"2025-10-13 09:08:14.000","2025-10-13 09:08:19.542",8200,8366,5.542,5.542,0,"2025-10-13 09:08:14"
A2_Assemble,84,"2025-10-13 09:08:20.000","2025-10-13 09:08:25.481",8300,8464,5.482,5.482,0,"2025-10-13 09:08:20"
A2_Assemble,85,"2025-10-13 09:08:26.000","2025-10-13 09:08:31.572",8400,8567,5.573,5.573,0,"2025-10-13 09:08:26"
A2_Assemble,86,"2025-10-13 09:08:32.000","2025-10-13 09:08:37.462",8500,8664,5.462,5.462,0,"2025-10-13 09:08:32"
A2_Assemble,87,"2025-10-13 09:08:38.000","2025-10-13 09:08:43.336",8600,8760,5.337,5.337,0,"2025-10-13 09:08:38"
A2_Assemble,88,"2025-10-13 09:08:44.000","2025-10-13 09:08:49.546",8700,8866,5.546,5.546,0,"2025-10-13 09:08:44"
A2_Assemble,89,"2025-10-13 09:08:50.000","2025-10-13 09:08:55.532",8800,8966,5.533,5.533,0,"2025-10-13 09:08:50"
A2_Assemble,90,"2025-10-13 09:08:56.000","2025-10-13 09:09:01.505",8900,9065,5.506,5.506,0,"2025-10-13 09:08:56"
A2_Assemble,91,"2025-10-13 09:09:02.000","2025-10-13 09:09:07.638",9000,9169,5.639,5.639,0,"2025-10-13 09:09:02"
A2_Assemble,92,"2025-10-13 09:09:08.000","2025-10-13 09:09:13.554",9100,9267,5.555,5.555,0,"2025-10-13 09:09:08"
A2_Assemble,93,"2025-10-13 09:09:14.000","2025-10-13 09:09:19.563",9200,9367,5.563,5.563,0,"2025-10-13 09:09:14"
A2_Assemble,94,"2025-10-13 09:09:20.000","2025-10-13 09:09:25.521",9300,9466,5.522,5.522,0,"2025-10-13 09:09:20"
A2_Assemble,95,"2025-10-13 09:09:26.000","2025-10-13 09:09:31.395",9400,9562,5.395,5.395,0,"2025-10-13 09:09:26"
A2_Assemble,96,"2025-10-13 09:09:32.000","2025-10-13 09:09:37.431",9500,9663,5.431,5.431,0,"2025-10-13 09:09:32"
A2_Assemble,97,"2025-10-13 09:09:38.000","2025-10-13 09:09:43.515",9600,9765,5.516,5.516,0,"2025-10-13 09:09:38"
A2_Assemble,98,"2025-10-13 09:09:44.000","2025-10-13 09:09:49.421",9700,9863,5.421,5.421,0,"2025-10-13 09:09:44"
A2_Assemble,99,"2025-10-13 09:09:50.000","2025-10-13 09:09:55.560",9800,9967,5.561,5.561,0,"2025-10-13 09:09:50"
A2_Assemble,100,"2025-10-13 09:09:56.000","2025-10-13 09:10:01.574",9900,10067,5.575,5.575,0,"2025-10-13 09:09:56"
A2_Assemble,101,"2025-10-13 09:10:02.000","2025-10-13 09:10:07.577",10000,10167,5.577,5.577,0,"2025-10-13 09:10:02"
A2_Assemble,102,"2025-10-13 09:10:08.000","2025-10-13 09:10:13.663",10100,10270,5.663,5.663,0,"2025-10-13 09:10:08"
A2_Assemble,103,"2025-10-13 09:10:14.000","2025-10-13 09:10:19.402",10200,10362,5.402,5.402,0,"2025-10-13 09:10:14"
A2_Assemble,104,"2025-10-13 09:10:20.000","2025-10-13 09:10:25.264",10300,10458,5.264,5.264,0,"2025-10-13 09:10:20"
A2_Assemble,105,"2025-10-13 09:10:26.000","2025-10-13 09:10:31.507",10400,10565,5.508,5.508,0,"2025-10-13 09:10:26"
A2_Assemble,106,"2025-10-13 09:10:32.000","2025-10-13 09:10:37.620",10500,10669,5.62,5.62,0,"2025-10-13 09:10:32"
A2_Assemble,107,"2025-10-13 09:10:38.000","2025-10-13 09:10:43.421",10600,10763,5.421,5.421,0,"2025-10-13 09:10:38"
A2_Assemble,108,"2025-10-13 09:10:44.000","2025-10-13 09:10:49.476",10700,10864,5.476,5.476,0,"2025-10-13 09:10:44"
A2_Assemble,109,"2025-10-13 09:10:50.000","2025-10-13 09:10:55.508",10800,10965,5.508,5.508,0,"2025-10-13 09:10:50"
A2_Assemble,110,"2025-10-13 09:10:56.000","2025-10-13 09:11:01.477",10900,11064,5.477,5.477,0,"2025-10-13 09:10:56"
A2_Assemble,111,"2025-10-13 09:11:02.000","2025-10-13 09:11:07.560",11000,11167,5.561,5.561,0,"2025-10-13 09:11:02"
A2_Assemble,112,"2025-10-13 09:11:08.000","2025-10-13 09:11:13.512",11100,11265,5.512,5.512,0,"2025-10-13 09:11:08"
A2_Assemble,113,"2025-10-13 09:11:14.000","2025-10-13 09:11:19.337",11200,11360,5.337,5.337,0,"2025-10-13 09:11:14"
A2_Assemble,114,"2025-10-13 09:11:20.000","2025-10-13 09:11:25.713",11300,11471,5.713,5.713,0,"2025-10-13 09:11:20"
A2_Assemble,115,"2025-10-13 09:11:26.000","2025-10-13 09:11:31.583",11400,11567,5.583,5.583,0,"2025-10-13 09:11:26"
A2_Assemble,116,"2025-10-13 09:11:32.000","2025-10-13 09:11:37.509",11500,11665,5.509,5.509,0,"2025-10-13 09:11:32"
A2_Assemble,117,"2025-10-13 09:11:38.000","2025-10-13 09:11:43.517",11600,11766,5.517,5.517,0,"2025-10-13 09:11:38"
A2_Assemble,118,"2025-10-13 09:11:44.000","2025-10-13 09:11:49.383",11700,11861,5.383,5.383,0,"2025-10-13 09:11:44"
A2_Assemble,119,"2025-10-13 09:11:50.000","2025-10-13 09:11:55.362",11800,11961,5.363,5.363,0,"2025-10-13 09:11:50"
A2_Assemble,120,"2025-10-13 09:11:56.000","2025-10-13 09:12:01.397",11900,12062,5.397,5.397,0,"2025-10-13 09:11:56"
A2_Assemble,121,"2025-10-13 09:12:02.000","2025-10-13 09:12:07.589",12000,12168,5.59,5.59,0,"2025-10-13 09:12:02"
A2_Assemble,122,"2025-10-13 09:12:08.000","2025-10-13 09:12:13.709",12100,12271,5.71,5.71,0,"2025-10-13 09:12:08"
A2_Assemble,123,"2025-10-13 09:12:14.000","2025-10-13 09:12:19.612",12200,12368,5.612,5.612,0,"2025-10-13 09:12:14"
A2_Assemble,124,"2025-10-13 09:12:20.000","2025-10-13 09:12:25.471",12300,12464,5.472,5.472,0,"2025-10-13 09:12:20"
A2_Assemble,125,"2025-10-13 09:12:26.000","2025-10-13 09:12:31.578",12400,12567,5.579,5.579,0,"2025-10-13 09:12:26"
A2_Assemble,126,"2025-10-13 09:12:32.000","2025-10-13 09:12:37.670",12500,12670,5.671,5.671,0,"2025-10-13 09:12:32"
A2_Assemble,127,"2025-10-13 09:12:38.000","2025-10-13 09:12:43.419",12600,12763,5.419,5.419,0,"2025-10-13 09:12:38"
A2_Assemble,128,"2025-10-13 09:12:44.000","2025-10-13 09:12:49.638",12700,12869,5.639,5.639,0,"2025-10-13 09:12:44"
A2_Assemble,129,"2025-10-13 09:12:50.000","2025-10-13 09:12:55.593",12800,12968,5.593,5.593,0,"2025-10-13 09:12:50"
A2_Assemble,130,"2025-10-13 09:12:56.000","2025-10-13 09:13:01.404",12900,13062,5.404,5.404,0,"2025-10-13 09:12:56"
A2_Assemble,131,"2025-10-13 09:13:02.000","2025-10-13 09:13:07.573",13000,13167,5.573,5.573,0,"2025-10-13 09:13:02"
A2_Assemble,132,"2025-10-13 09:13:08.000","2025-10-13 09:13:13.763",13100,13273,5.764,5.764,0,"2025-10-13 09:13:08"
A2_Assemble,133,"2025-10-13 09:13:14.000","2025-10-13 09:13:19.473",13200,13364,5.473,5.473,0,"2025-10-13 09:13:14"
A2_Assemble,134,"2025-10-13 09:13:20.000","2025-10-13 09:13:25.624",13300,13469,5.624,5.624,0,"2025-10-13 09:13:20"
A2_Assemble,135,"2025-10-13 09:13:26.000","2025-10-13 09:13:31.470",13400,13564,5.471,5.471,0,"2025-10-13 09:13:26"
A2_Assemble,136,"2025-10-13 09:13:32.000","2025-10-13 09:13:37.613",13500,13668,5.613,5.613,0,"2025-10-13 09:13:32"
A2_Assemble,137,"2025-10-13 09:13:38.000","2025-10-13 09:13:43.416",13600,13763,5.417,5.417,0,"2025-10-13 09:13:38"
A2_Assemble,138,"2025-10-13 09:13:44.000","2025-10-13 09:13:49.456",13700,13864,5.456,5.456,0,"2025-10-13 09:13:44"
